brand,image_file,path,source
chrysler,Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_JEi.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_JEi.jpg,dataset1
chrysler,Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_KRj.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_KRj.jpg,dataset1
chrysler,Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_kRT.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_kRT.jpg,dataset1
chrysler,Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_KsW.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_KsW.jpg,dataset1
chrysler,Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_LAa.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_LAa.jpg,dataset1
chrysler,Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_lFM.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_lFM.jpg,dataset1
chrysler,Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_lIV.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_lIV.jpg,dataset1
chrysler,Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_MKU.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_MKU.jpg,dataset1
chrysler,Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_nCk.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_nCk.jpg,dataset1
chrysler,Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_NpC.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_NpC.jpg,dataset1
chrysler,Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_Pqd.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_Pqd.jpg,dataset1
chrysler,Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_QIr.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_QIr.jpg,dataset1
chrysler,Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_QnQ.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_QnQ.jpg,dataset1
chrysler,Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_rNn.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_rNn.jpg,dataset1
chrysler,Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_svs.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_svs.jpg,dataset1
chrysler,Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_tZA.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_tZA.jpg,dataset1
chrysler,Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_UJf.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_UJf.jpg,dataset1
chrysler,Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_UPF.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_UPF.jpg,dataset1
chrysler,Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_Uuc.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_Uuc.jpg,dataset1
chrysler,Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_yiC.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_yiC.jpg,dataset1
chrysler,Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_yVC.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_yVC.jpg,dataset1
chrysler,Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_zAZ.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_zAZ.jpg,dataset1
chrysler,Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_zIV.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_zIV.jpg,dataset1
chrysler,Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_ZlG.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2011_40_19_360_57_8_75_59_198_15_AWD_5_4_4dr_ZlG.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_aAb.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_aAb.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_aAe.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_aAe.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_AcQ.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_AcQ.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_anG.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_anG.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_Axi.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_Axi.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_aXv.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_aXv.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_bIx.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_bIx.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_bMl.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_bMl.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_bzJ.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_bzJ.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_cwJ.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_cwJ.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_epm.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_epm.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_gFS.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_gFS.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_gXH.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_gXH.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_hDV.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_hDV.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_hKG.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_hKG.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_hxO.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_hxO.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_HXX.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_HXX.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_iCs.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_iCs.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_IDj.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_IDj.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_Iyx.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_Iyx.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_lQV.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_lQV.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_mjO.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_mjO.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_NdM.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_NdM.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_NgM.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_NgM.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_NUY.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_NUY.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_OqD.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_OqD.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_pfF.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_pfF.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_qcX.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_qcX.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_QrO.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_QrO.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_QuM.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_QuM.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_RgW.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_RgW.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_SQk.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_SQk.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_Usk.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_Usk.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_vCH.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_vCH.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_VGY.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_VGY.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_Vsj.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_Vsj.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_Wfd.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_Wfd.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_wTx.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_wTx.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_YAL.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_YAL.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_yYq.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_yYq.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_zmV.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_zmV.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_zOr.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_zOr.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_ZPV.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_ZPV.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_zrC.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_zrC.jpg,dataset1
chrysler,Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_Zrk.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2012_36_19_290_36_6_75_59_198_18_AWD_5_4_4dr_Zrk.jpg,dataset1
chrysler,Chrysler_300_2013_44_20_470_64_8_74_58_198_14_RWD_5_4_4dr_aqJ.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2013_44_20_470_64_8_74_58_198_14_RWD_5_4_4dr_aqJ.jpg,dataset1
chrysler,Chrysler_300_2013_44_20_470_64_8_74_58_198_14_RWD_5_4_4dr_cQc.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2013_44_20_470_64_8_74_58_198_14_RWD_5_4_4dr_cQc.jpg,dataset1
chrysler,Chrysler_300_2013_44_20_470_64_8_74_58_198_14_RWD_5_4_4dr_JSd.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2013_44_20_470_64_8_74_58_198_14_RWD_5_4_4dr_JSd.jpg,dataset1
chrysler,Chrysler_300_2013_44_20_470_64_8_74_58_198_14_RWD_5_4_4dr_Jwq.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2013_44_20_470_64_8_74_58_198_14_RWD_5_4_4dr_Jwq.jpg,dataset1
chrysler,Chrysler_300_2013_44_20_470_64_8_74_58_198_14_RWD_5_4_4dr_Kzw.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2013_44_20_470_64_8_74_58_198_14_RWD_5_4_4dr_Kzw.jpg,dataset1
chrysler,Chrysler_300_2013_44_20_470_64_8_74_58_198_14_RWD_5_4_4dr_NWm.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2013_44_20_470_64_8_74_58_198_14_RWD_5_4_4dr_NWm.jpg,dataset1
chrysler,Chrysler_300_2013_44_20_470_64_8_74_58_198_14_RWD_5_4_4dr_PzB.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2013_44_20_470_64_8_74_58_198_14_RWD_5_4_4dr_PzB.jpg,dataset1
chrysler,Chrysler_300_2013_44_20_470_64_8_74_58_198_14_RWD_5_4_4dr_pZW.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2013_44_20_470_64_8_74_58_198_14_RWD_5_4_4dr_pZW.jpg,dataset1
chrysler,Chrysler_300_2013_44_20_470_64_8_74_58_198_14_RWD_5_4_4dr_tNf.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2013_44_20_470_64_8_74_58_198_14_RWD_5_4_4dr_tNf.jpg,dataset1
chrysler,Chrysler_300_2013_44_20_470_64_8_74_58_198_14_RWD_5_4_4dr_UrM.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2013_44_20_470_64_8_74_58_198_14_RWD_5_4_4dr_UrM.jpg,dataset1
chrysler,Chrysler_300_2013_44_20_470_64_8_74_58_198_14_RWD_5_4_4dr_Uxl.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2013_44_20_470_64_8_74_58_198_14_RWD_5_4_4dr_Uxl.jpg,dataset1
chrysler,Chrysler_300_2013_44_20_470_64_8_74_58_198_14_RWD_5_4_4dr_wLJ.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2013_44_20_470_64_8_74_58_198_14_RWD_5_4_4dr_wLJ.jpg,dataset1
chrysler,Chrysler_300_2013_44_20_470_64_8_74_58_198_14_RWD_5_4_4dr_xbW.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2013_44_20_470_64_8_74_58_198_14_RWD_5_4_4dr_xbW.jpg,dataset1
chrysler,Chrysler_300_2013_44_20_470_64_8_74_58_198_14_RWD_5_4_4dr_xTs.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2013_44_20_470_64_8_74_58_198_14_RWD_5_4_4dr_xTs.jpg,dataset1
chrysler,Chrysler_300_2014_44_20_470_64_8_75_58_198_14_RWD_5_4_4dr_BYl.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2014_44_20_470_64_8_75_58_198_14_RWD_5_4_4dr_BYl.jpg,dataset1
chrysler,Chrysler_300_2014_44_20_470_64_8_75_58_198_14_RWD_5_4_4dr_iwJ.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2014_44_20_470_64_8_75_58_198_14_RWD_5_4_4dr_iwJ.jpg,dataset1
chrysler,Chrysler_300_2014_44_20_470_64_8_75_58_198_14_RWD_5_4_4dr_jAm.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2014_44_20_470_64_8_75_58_198_14_RWD_5_4_4dr_jAm.jpg,dataset1
chrysler,Chrysler_300_2014_44_20_470_64_8_75_58_198_14_RWD_5_4_4dr_LxA.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2014_44_20_470_64_8_75_58_198_14_RWD_5_4_4dr_LxA.jpg,dataset1
chrysler,Chrysler_300_2014_44_20_470_64_8_75_58_198_14_RWD_5_4_4dr_qhX.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2014_44_20_470_64_8_75_58_198_14_RWD_5_4_4dr_qhX.jpg,dataset1
chrysler,Chrysler_300_2014_44_20_470_64_8_75_58_198_14_RWD_5_4_4dr_rWh.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2014_44_20_470_64_8_75_58_198_14_RWD_5_4_4dr_rWh.jpg,dataset1
chrysler,Chrysler_300_2014_44_20_470_64_8_75_58_198_14_RWD_5_4_4dr_scW.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2014_44_20_470_64_8_75_58_198_14_RWD_5_4_4dr_scW.jpg,dataset1
chrysler,Chrysler_300_2014_44_20_470_64_8_75_58_198_14_RWD_5_4_4dr_ucs.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2014_44_20_470_64_8_75_58_198_14_RWD_5_4_4dr_ucs.jpg,dataset1
chrysler,Chrysler_300_2014_44_20_470_64_8_75_58_198_14_RWD_5_4_4dr_YkO.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2014_44_20_470_64_8_75_58_198_14_RWD_5_4_4dr_YkO.jpg,dataset1
chrysler,Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_AMs.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_AMs.jpg,dataset1
chrysler,Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_AxX.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_AxX.jpg,dataset1
chrysler,Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_BNm.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_BNm.jpg,dataset1
chrysler,Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_Cxv.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_Cxv.jpg,dataset1
chrysler,Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_DAh.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_DAh.jpg,dataset1
chrysler,Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_EfB.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_EfB.jpg,dataset1
chrysler,Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_eUX.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_eUX.jpg,dataset1
chrysler,Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_FsS.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_FsS.jpg,dataset1
chrysler,Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_gkZ.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_gkZ.jpg,dataset1
chrysler,Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_hLR.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_hLR.jpg,dataset1
chrysler,Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_hUt.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_hUt.jpg,dataset1
chrysler,Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_IbR.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_IbR.jpg,dataset1
chrysler,Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_JAN.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_JAN.jpg,dataset1
chrysler,Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_kiY.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_kiY.jpg,dataset1
chrysler,Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_mBD.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_mBD.jpg,dataset1
chrysler,Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_nNP.jpg,Car Brand Classification Dataset\train\Chrysler\Chrysler_300_2015_40_19_290_36_6_75_59_198_18_AWD_5_4_4dr_nNP.jpg,dataset1
