brand,image_file,path
bentley,Bentley_Bentayga_2020_203_21_540_40_8_78_68_202_nan_AWD_5_4_SUV_qAG.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Bentayga_2020_203_21_540_40_8_78_68_202_nan_AWD_5_4_SUV_qAG.jpg
bentley,Bentley_Bentayga_2020_203_21_540_40_8_78_68_202_nan_AWD_5_4_SUV_qDE.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Bentayga_2020_203_21_540_40_8_78_68_202_nan_AWD_5_4_SUV_qDE.jpg
bentley,Bentley_Bentayga_2020_203_21_540_40_8_78_68_202_nan_AWD_5_4_SUV_Ssr.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Bentayga_2020_203_21_540_40_8_78_68_202_nan_AWD_5_4_SUV_Ssr.jpg
bentley,Bentley_Bentayga_2020_203_21_540_40_8_78_68_202_nan_AWD_5_4_SUV_Ukv.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Bentayga_2020_203_21_540_40_8_78_68_202_nan_AWD_5_4_SUV_Ukv.jpg
bentley,Bentley_Bentayga_2020_203_21_540_40_8_78_68_202_nan_AWD_5_4_SUV_UOg.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Bentayga_2020_203_21_540_40_8_78_68_202_nan_AWD_5_4_SUV_UOg.jpg
bentley,Bentley_Bentayga_2020_203_21_540_40_8_78_68_202_nan_AWD_5_4_SUV_wem.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Bentayga_2020_203_21_540_40_8_78_68_202_nan_AWD_5_4_SUV_wem.jpg
bentley,Bentley_Bentayga_2020_203_21_540_40_8_78_68_202_nan_AWD_5_4_SUV_wqA.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Bentayga_2020_203_21_540_40_8_78_68_202_nan_AWD_5_4_SUV_wqA.jpg
bentley,Bentley_Bentayga_2020_203_21_540_40_8_78_68_202_nan_AWD_5_4_SUV_zhl.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Bentayga_2020_203_21_540_40_8_78_68_202_nan_AWD_5_4_SUV_zhl.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_ATR.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_ATR.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_bUW.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_bUW.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_cgw.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_cgw.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_ciO.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_ciO.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_cSl.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_cSl.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_DiU.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_DiU.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_dkl.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_dkl.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_ePq.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_ePq.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_Flk.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_Flk.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_GCC.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_GCC.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_GfX.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_GfX.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_GiZ.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_GiZ.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_GNq.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_GNq.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_HIm.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_HIm.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_IFU.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_IFU.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_iTg.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_iTg.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_JHO.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_JHO.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_joc.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_joc.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_kkv.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_kkv.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_Kok.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_Kok.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_Lzf.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_Lzf.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_MCj.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_MCj.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_Mzk.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_Mzk.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_Ngu.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_Ngu.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_Nqw.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_Nqw.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_nUC.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_nUC.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_oaf.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_oaf.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_OBC.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_OBC.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_PoW.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_PoW.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_qfq.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_qfq.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_QqD.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_QqD.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_rMl.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_rMl.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_rQB.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_rQB.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_WHn.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_WHn.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_wrK.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_wrK.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_ynN.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_ynN.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_YsN.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_YsN.jpg
bentley,Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_zDT.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2011_205_19_550_60_12_75_55_189_11_AWD_4_2_Convertible_zDT.jpg
bentley,Bentley_Continental GT_2012_212_20_560_60_12_76_55_189_12_AWD_4_2_Convertible_aRn.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2012_212_20_560_60_12_76_55_189_12_AWD_4_2_Convertible_aRn.jpg
bentley,Bentley_Continental GT_2012_212_20_560_60_12_76_55_189_12_AWD_4_2_Convertible_auP.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2012_212_20_560_60_12_76_55_189_12_AWD_4_2_Convertible_auP.jpg
bentley,Bentley_Continental GT_2012_212_20_560_60_12_76_55_189_12_AWD_4_2_Convertible_GCw.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2012_212_20_560_60_12_76_55_189_12_AWD_4_2_Convertible_GCw.jpg
bentley,Bentley_Continental GT_2012_212_20_560_60_12_76_55_189_12_AWD_4_2_Convertible_hOr.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2012_212_20_560_60_12_76_55_189_12_AWD_4_2_Convertible_hOr.jpg
bentley,Bentley_Continental GT_2012_212_20_560_60_12_76_55_189_12_AWD_4_2_Convertible_Hsf.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2012_212_20_560_60_12_76_55_189_12_AWD_4_2_Convertible_Hsf.jpg
bentley,Bentley_Continental GT_2012_212_20_560_60_12_76_55_189_12_AWD_4_2_Convertible_JQt.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2012_212_20_560_60_12_76_55_189_12_AWD_4_2_Convertible_JQt.jpg
bentley,Bentley_Continental GT_2012_212_20_560_60_12_76_55_189_12_AWD_4_2_Convertible_rBO.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2012_212_20_560_60_12_76_55_189_12_AWD_4_2_Convertible_rBO.jpg
bentley,Bentley_Continental GT_2012_212_20_560_60_12_76_55_189_12_AWD_4_2_Convertible_ruG.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2012_212_20_560_60_12_76_55_189_12_AWD_4_2_Convertible_ruG.jpg
bentley,Bentley_Continental GT_2012_212_20_560_60_12_76_55_189_12_AWD_4_2_Convertible_ucQ.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2012_212_20_560_60_12_76_55_189_12_AWD_4_2_Convertible_ucQ.jpg
bentley,Bentley_Continental GT_2012_212_20_560_60_12_76_55_189_12_AWD_4_2_Convertible_UyM.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2012_212_20_560_60_12_76_55_189_12_AWD_4_2_Convertible_UyM.jpg
bentley,Bentley_Continental GT_2012_212_20_560_60_12_76_55_189_12_AWD_4_2_Convertible_Vvd.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2012_212_20_560_60_12_76_55_189_12_AWD_4_2_Convertible_Vvd.jpg
bentley,Bentley_Continental GT_2012_212_20_560_60_12_76_55_189_12_AWD_4_2_Convertible_xid.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2012_212_20_560_60_12_76_55_189_12_AWD_4_2_Convertible_xid.jpg
bentley,Bentley_Continental GT_2012_212_20_560_60_12_76_55_189_12_AWD_4_2_Convertible_xst.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2012_212_20_560_60_12_76_55_189_12_AWD_4_2_Convertible_xst.jpg
bentley,Bentley_Continental GT_2012_212_20_560_60_12_76_55_189_12_AWD_4_2_Convertible_yAN.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2012_212_20_560_60_12_76_55_189_12_AWD_4_2_Convertible_yAN.jpg
bentley,Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_BLr.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_BLr.jpg
bentley,Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_Cjd.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_Cjd.jpg
bentley,Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_dDo.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_dDo.jpg
bentley,Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_HOR.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_HOR.jpg
bentley,Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_iVN.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_iVN.jpg
bentley,Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_KNn.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_KNn.jpg
bentley,Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_lAc.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_lAc.jpg
bentley,Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_lJK.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_lJK.jpg
bentley,Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_mHh.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_mHh.jpg
bentley,Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_MrL.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_MrL.jpg
bentley,Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_Ngd.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_Ngd.jpg
bentley,Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_NyV.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_NyV.jpg
bentley,Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_PvA.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_PvA.jpg
bentley,Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_tef.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_tef.jpg
bentley,Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_UXM.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_UXM.jpg
bentley,Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_Vpo.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_Vpo.jpg
bentley,Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_xXD.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_xXD.jpg
bentley,Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_XXV.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_XXV.jpg
bentley,Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_YfB.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_YfB.jpg
bentley,Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_YSd.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2013_216_20_560_60_12_76_55_189_11_AWD_4_2_Convertible_YSd.jpg
bentley,Bentley_Continental GT_2014_218_20_560_60_12_76_55_189_nan_AWD_4_2_Convertible_AvO.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2014_218_20_560_60_12_76_55_189_nan_AWD_4_2_Convertible_AvO.jpg
bentley,Bentley_Continental GT_2014_218_20_560_60_12_76_55_189_nan_AWD_4_2_Convertible_AvT.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2014_218_20_560_60_12_76_55_189_nan_AWD_4_2_Convertible_AvT.jpg
bentley,Bentley_Continental GT_2014_218_20_560_60_12_76_55_189_nan_AWD_4_2_Convertible_BLl.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2014_218_20_560_60_12_76_55_189_nan_AWD_4_2_Convertible_BLl.jpg
bentley,Bentley_Continental GT_2014_218_20_560_60_12_76_55_189_nan_AWD_4_2_Convertible_cWb.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2014_218_20_560_60_12_76_55_189_nan_AWD_4_2_Convertible_cWb.jpg
bentley,Bentley_Continental GT_2014_218_20_560_60_12_76_55_189_nan_AWD_4_2_Convertible_DbW.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2014_218_20_560_60_12_76_55_189_nan_AWD_4_2_Convertible_DbW.jpg
bentley,Bentley_Continental GT_2014_218_20_560_60_12_76_55_189_nan_AWD_4_2_Convertible_DhL.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2014_218_20_560_60_12_76_55_189_nan_AWD_4_2_Convertible_DhL.jpg
bentley,Bentley_Continental GT_2014_218_20_560_60_12_76_55_189_nan_AWD_4_2_Convertible_eci.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2014_218_20_560_60_12_76_55_189_nan_AWD_4_2_Convertible_eci.jpg
bentley,Bentley_Continental GT_2014_218_20_560_60_12_76_55_189_nan_AWD_4_2_Convertible_eMo.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2014_218_20_560_60_12_76_55_189_nan_AWD_4_2_Convertible_eMo.jpg
bentley,Bentley_Continental GT_2014_218_20_560_60_12_76_55_189_nan_AWD_4_2_Convertible_Exx.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2014_218_20_560_60_12_76_55_189_nan_AWD_4_2_Convertible_Exx.jpg
bentley,Bentley_Continental GT_2014_218_20_560_60_12_76_55_189_nan_AWD_4_2_Convertible_fmC.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2014_218_20_560_60_12_76_55_189_nan_AWD_4_2_Convertible_fmC.jpg
bentley,Bentley_Continental GT_2014_218_20_560_60_12_76_55_189_nan_AWD_4_2_Convertible_FWq.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2014_218_20_560_60_12_76_55_189_nan_AWD_4_2_Convertible_FWq.jpg
bentley,Bentley_Continental GT_2014_218_20_560_60_12_76_55_189_nan_AWD_4_2_Convertible_FxN.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2014_218_20_560_60_12_76_55_189_nan_AWD_4_2_Convertible_FxN.jpg
bentley,Bentley_Continental GT_2014_218_20_560_60_12_76_55_189_nan_AWD_4_2_Convertible_GNw.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2014_218_20_560_60_12_76_55_189_nan_AWD_4_2_Convertible_GNw.jpg
bentley,Bentley_Continental GT_2014_218_20_560_60_12_76_55_189_nan_AWD_4_2_Convertible_hIe.jpg,/srv/groups/group2/data/Dataset/Car Brand Classification Dataset/train/Bentley/Bentley_Continental GT_2014_218_20_560_60_12_76_55_189_nan_AWD_4_2_Convertible_hIe.jpg
